id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
044008,7310,39,27,522,131,338,3228,148,573,534,225,56,24,837,122,151,1756
045009,13620,109,58,773,214,421,7087,239,1647,812,225,58,36,958,189,319,3497
045010,32065,176,72,1966,560,644,9865,146,2288,1107,154,54,20,1692,438,743,4517
045011,10355,75,45,702,162,397,4611,118,1148,860,126,65,24,884,182,359,2149
049900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
051001,7129,34,22,716,131,330,3239,109,873,210,146,56,30,622,34,176,1777
051002,7887,52,14,991,210,491,2974,45,679,238,193,48,24,760,31,193,2631
051003,14752,191,107,1654,425,724,4950,89,1122,385,110,118,50,1235,173,716,3581
052004,7019,56,34,750,146,433,2575,167,557,154,141,39,17,703,39,120,1778
052005,8328,60,34,1103,292,506,2796,131,500,191,144,168,67,1140,121,174,2488
052006,13559,66,36,1167,267,562,4944,88,784,402,110,83,36,1280,176,228,2775
053007,10501,76,53,1044,270,510,4298,158,1337,334,152,94,53,1020,76,182,2445
053008,12758,158,95,930,221,576,5740,158,1135,528,110,95,71,1135,308,221,2500
054009,4406,10,0,366,80,321,1535,140,191,115,95,25,15,467,40,60,1019
059900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
061001,16719,82,60,975,197,348,7039,87,472,888,137,37,18,998,234,247,2532
061002,6359,64,38,447,109,277,2583,128,567,368,172,23,13,575,64,109,1793
062003,6784,35,16,686,141,394,2286,111,480,206,123,39,14,684,63,220,1853
062004,6421,39,14,648,112,236,2271,98,435,365,132,56,20,906,146,151,1366
063005,6746,44,15,588,83,295,2811,71,387,567,186,50,15,635,97,192,1376
063006,5881,18,12,566,123,295,2474,113,471,328,123,22,12,625,77,99,1487
064007,10245,78,34,751,191,306,3252,146,478,602,243,82,45,1577,718,194,1641
064008,7284,54,24,428,101,242,3040,125,567,590,357,87,24,1300,491,195,1361
069900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
071001,18463,226,130,1706,405,505,9283,84,1281,1308,145,42,11,1373,291,853,4307
071002,11654,113,67,845,205,318,5005,67,707,1105,163,50,13,1218,326,699,2506
072003,8612,71,38,669,199,261,3931,119,745,698,138,33,14,821,190,285,2136
072004,15073,85,33,1112,263,429,5341,49,660,1028,94,33,7,1395,572,615,2781
073005,6861,45,25,455,94,279,3158,102,451,705,123,45,4,791,246,164,1401
073006,7811,88,51,637,115,309,3497,176,892,494,180,51,18,855,125,291,2125
074007,13081,75,40,951,184,380,4362,109,784,617,75,52,29,1596,570,922,2783
074008,10167,76,25,977,208,397,4323,117,866,422,120,63,22,1043,230,249,2382
074009,14147,60,20,1187,273,500,6290,273,1481,660,27,93,27,1334,120,307,2935
075010,7474,29,16,577,127,469,3377,130,818,244,95,32,25,669,51,162,2178
075011,7943,53,19,575,86,393,3428,134,748,225,158,48,24,690,139,101,2042
076012,6341,23,11,625,96,293,2667,135,388,231,135,68,17,613,169,180,1716
076013,7988,63,28,772,146,424,3563,56,619,188,77,63,14,835,42,209,1788
076014,4286,23,14,393,66,239,1511,150,388,75,84,19,14,421,42,126,1263
076015,5733,39,16,565,130,322,2040,136,318,169,65,78,16,968,117,179,1660
079900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
081001,13500,182,89,1314,477,455,5898,46,1443,880,178,58,22,1237,222,1135,2815
081002,19408,175,95,1459,485,479,9132,66,2394,929,132,117,42,1435,228,1199,3294
081003,17483,149,82,1525,554,536,7388,82,1984,1194,95,118,39,1712,398,1001,3645
081004,12609,107,48,1182,391,487,4897,58,1512,1063,142,104,63,1205,193,1236,2669
