id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
0840,3382,40,21,276,68,117,1620,123,400,181,225,32,18,348,31,16,702
0899,1786,49,40,229,14,103,938,21,266,57,1,9,0,177,0,116,496
0910,6158,87,57,358,86,162,3420,159,653,551,165,40,19,610,118,113,1123
0920,7023,43,25,649,126,206,3284,139,590,503,83,27,14,675,221,120,1434
0930,3057,22,13,257,52,101,1545,99,415,216,110,10,4,345,98,38,556
0940,2183,8,3,203,34,82,1009,50,271,157,46,36,17,302,34,23,505
0950,4116,21,10,278,79,116,2167,91,415,554,88,13,7,487,105,65,804
0999,713,28,24,59,0,60,442,28,259,89,3,17,11,98,0,33,307
1010,10108,154,92,1441,289,364,3742,237,717,393,94,68,25,1063,136,138,2825
1020,7965,63,39,1099,186,353,2781,135,402,357,71,68,25,997,231,150,2354
1030,2103,9,6,155,24,60,1104,40,270,177,62,8,2,154,16,31,321
1040,3042,10,3,160,29,80,1744,45,322,212,154,12,5,309,65,10,406
1099,1067,24,19,127,17,54,136,20,72,34,0,6,1,42,0,15,275
1110,4410,51,37,619,109,194,1809,97,246,213,52,22,6,440,48,104,1264
1120,3903,31,16,375,68,126,1943,85,404,168,125,21,3,375,68,57,887
1130,8600,75,40,686,152,199,4134,272,875,543,152,27,13,727,175,114,1626
1140,6077,51,28,512,121,172,2952,168,485,473,155,23,11,675,234,68,1402
1150,1995,10,6,136,34,60,1150,53,275,300,51,23,13,172,34,17,356
1199,633,18,14,54,3,29,419,20,182,53,0,17,7,119,0,18,173
1210,6927,84,42,695,174,298,2808,77,464,345,254,43,16,612,136,218,1934
1220,7757,74,34,612,149,252,3273,70,455,284,191,33,18,672,114,272,1620
1240,3129,21,13,177,43,85,1724,90,578,266,367,20,8,337,56,55,471
1250,4421,64,38,451,112,153,2020,42,371,209,189,27,3,423,111,85,1057
1260,5361,77,40,624,147,248,2317,55,419,184,92,81,30,518,60,114,1680
1299,1585,20,14,123,11,79,1233,18,174,66,1,11,2,24,0,85,314
